order_id,date,region,channel,category,status,units,revenue,cost,processing_hours
OP-01062,2026-03-13,Metropolitana,,Insumos,Completada,5.0,349377.0,226563.0,13.21
OP-01063,2026-01-23,Metropolitana,Ejecutivo,Servicios,Completada,4.0,475178.0,291765.0,23.72
OP-01064,2026-05-28,Metropolitana,Web,Insumos,Completada,3.0,201499.0,132062.0,25.92
OP-01065,2026-03-10,Biobío,Ejecutivo,Equipamiento,Completada,2.0,297035.0,204233.0,12.43
OP-01066,2026-08-29,Valparaíso,Web,Insumos,Completada,5.0,286433.0,196743.0,13.13
OP-01067,2026-03-06,Biobío,Web,Equipamiento,Completada,4.0,599986.0,435806.0,10.78
OP-01068,2026-07-05,Valparaíso,Web,Insumos,Completada,2.0,100213.0,68332.0,21.13
OP-01069,2026-06-09,Maule,Web,Insumos,Completada,1.0,,33293.0,10.66
OP-01070,2026-05-13,Biobío,Ejecutivo,Insumos,Completada,3.0,138722.0,91077.0,22.11
OP-01071,2026-05-06,Valparaíso,Teléfono,Equipamiento,Cancelada,7.0,1328072.0,915733.0,12.6
OP-01072,2026-01-11,La Araucanía,Web,Insumos,Completada,4.0,317561.0,233747.0,22.88
OP-01073,2026-03-08,Valparaíso,Teléfono,Insumos,Completada,3.0,207786.0,144163.0,9.02
OP-01074,2026-03-14,Antofagasta,Web,Insumos,Pendiente,4.0,156413.0,108129.0,13.88
OP-01075,2026-06-08,Biobío,Teléfono,Servicios,Completada,3.0,,119466.0,23.16
OP-01076,2026-08-16,Metropolitana,Ejecutivo,Equipamiento,Completada,3.0,565639.0,390794.0,12.62
OP-01077,2026-05-30,Metropolitana,Web,Insumos,Cancelada,1.0,52099.0,34447.0,21.72
OP-01078,2026-04-14,Metropolitana,Ejecutivo,Insumos,Completada,8.0,301380.0,209335.0,102.36
OP-01079,2026-06-05,Antofagasta,Marketplace,Equipamiento,Completada,5.0,1008216.0,736589.0,138.5
OP-01080,2026-01-05,Valparaíso,Marketplace,Servicios,Completada,3.0,361458.0,216960.0,16.67
OP-01081,2026-04-16,Valparaíso,Web,Insumos,Completada,1.0,85902.0,56959.0,10.9
OP-01082,2026-03-09,Antofagasta,Web,Repuestos,Cancelada,9.0,817872.0,677218.0,29.3
OP-01083,2026-07-31,Biobío,Marketplace,Servicios,Completada,4.0,321555.0,202903.0,13.64
OP-01084,2026-03-16,Antofagasta,Ejecutivo,Equipamiento,Pendiente,4.0,607586.0,461701.0,19.08
OP-01085,2026-08-25,Metropolitana,Marketplace,,Completada,2.0,95333.0,67993.0,24.13
OP-01086,2026-05-14,Maule,Marketplace,Insumos,Completada,5.0,185565.0,127288.0,17.0
OP-01087,2026-08-29,Metropolitana,Marketplace,Insumos,Completada,4.0,323959.0,228451.0,13.77
OP-01088,2026-08-15,Biobío,Web,Servicios,Completada,3.0,240612.0,142136.0,7.66
OP-01089,2026-08-24,Metropolitana,Web,Insumos,Completada,4.0,230964.0,158970.0,13.66
OP-01090,2026-02-04,Metropolitana,Marketplace,Servicios,Completada,4.0,454642.0,276642.0,8.77
OP-01091,2026-06-09,Maule,Web,Servicios,Completada,3.0,216969.0,130625.0,21.84
OP-01092,2026-03-21,Metropolitana,Web,Insumos,Cancelada,6.0,389501.0,263785.0,15.72
OP-01093,2026-07-25,Metropolitana,Web,,Completada,2.0,383203.0,300184.0,63.02
OP-01094,2026-02-25,Biobío,Ejecutivo,Equipamiento,Completada,5.0,1075774.0,774319.0,14.93
OP-01095,2026-05-10,Valparaíso,Ejecutivo,Repuestos,Cancelada,6.0,819320.0,670970.0,22.39
OP-01096,2026-05-11,Valparaíso,Ejecutivo,Insumos,Completada,1.0,46901.0,35126.0,9.35
OP-01097,2026-07-06,Maule,Web,Equipamiento,Completada,6.0,791995.0,581678.0,16.6
OP-01098,2026-02-07,La Araucanía,Ejecutivo,Insumos,Completada,3.0,135134.0,101598.0,22.06
OP-01099,2026-01-22,Metropolitana,Web,Servicios,Cancelada,2.0,177747.0,100347.0,24.4
OP-01100,2026-05-03,Maule,Web,Insumos,Completada,7.0,574645.0,379859.0,14.73
OP-01101,2026-08-20,Maule,Marketplace,Insumos,Completada,5.0,179428.0,135106.0,11.94
OP-01102,2026-05-11,Valparaíso,Web,Insumos,Completada,2.0,87821.0,57333.0,15.69
OP-01103,2026-05-01,Biobío,Web,Insumos,Completada,4.0,157410.0,106431.0,11.07
OP-01104,2026-03-24,Antofagasta,Web,Insumos,Completada,2.0,103203.0,69305.0,9.99
OP-01105,2026-04-13,Antofagasta,Web,Repuestos,Pendiente,3.0,415554.0,315437.0,11.39
OP-01106,2026-06-01,Biobío,Ejecutivo,Insumos,Completada,1.0,42189.0,29852.0,9.42
OP-01107,2026-02-26,Metropolitana,Ejecutivo,Insumos,Completada,5.0,406082.0,289960.0,12.2
OP-01108,2026-01-31,Metropolitana,Ejecutivo,Servicios,Completada,4.0,331495.0,183397.0,13.38
OP-01109,2026-07-30,La Araucanía,Web,Equipamiento,Completada,4.0,898379.0,712057.0,30.68
OP-01110,2026-06-13,Antofagasta,Teléfono,Insumos,Completada,5.0,257943.0,178000.0,23.47
OP-01111,2026-06-12,Metropolitana,Web,Equipamiento,Completada,5.0,701952.0,495193.0,13.19
OP-01112,2026-04-28,La Araucanía,Ejecutivo,Insumos,Cancelada,8.0,343042.0,255758.0,28.1
OP-01113,2026-06-24,Biobío,Web,Equipamiento,Completada,7.0,1621307.0,1180489.0,15.61
OP-01114,2026-03-09,Metropolitana,Marketplace,Insumos,Completada,7.0,438291.0,277627.0,13.92
OP-01115,2026-07-04,Antofagasta,Ejecutivo,Servicios,Completada,4.0,257818.0,150732.0,27.2
OP-01116,2026-01-18,Biobío,Web,Servicios,Completada,3.0,224613.0,134428.0,18.18
OP-01117,2026-04-26,Biobío,Web,Insumos,Completada,3.0,167039.0,114058.0,32.27
OP-01118,2026-04-19,Metropolitana,Marketplace,Equipamiento,Completada,5.0,669557.0,498041.0,27.26
OP-01119,2026-08-23,Metropolitana,Web,Equipamiento,Pendiente,6.0,1196112.0,802451.0,19.34
OP-01120,2026-08-06,Antofagasta,Ejecutivo,Servicios,Completada,5.0,457328.0,274371.0,12.7
OP-01121,2026-05-11,Metropolitana,Ejecutivo,Equipamiento,Completada,4.0,451914.0,311237.0,12.84
OP-01122,2026-04-02,Maule,Ejecutivo,Insumos,Completada,5.0,268603.0,178656.0,17.83
OP-01123,2026-08-16,Metropolitana,Ejecutivo,Insumos,Completada,4.0,224648.0,153853.0,23.07
OP-01124,2026-06-16,Antofagasta,Ejecutivo,Insumos,Completada,1.0,34714.0,24511.0,17.84
OP-01125,2026-06-14,Metropolitana,Web,Insumos,Completada,5.0,198174.0,135397.0,26.24
OP-01126,2026-06-30,Valparaíso,Web,Repuestos,Completada,1.0,165945.0,139885.0,38.1
OP-01127,2026-03-04,Metropolitana,Ejecutivo,Equipamiento,Completada,9.0,1260504.0,909649.0,21.08
OP-01128,2026-07-24,Metropolitana,Web,Servicios,Cancelada,5.0,456394.0,263633.0,15.07
OP-01129,2026-02-08,Metropolitana,Web,Equipamiento,Completada,4.0,669683.0,483109.0,18.97
OP-01130,2026-08-31,La Araucanía,Ejecutivo,Insumos,Cancelada,1.0,43961.0,31288.0,16.23
OP-01131,2026-08-14,Metropolitana,,Insumos,Completada,2.0,124997.0,84570.0,5.44
OP-01132,2026-06-14,Valparaíso,Web,Servicios,Completada,5.0,568359.0,356873.0,18.4
OP-01133,2026-08-14,Metropolitana,Marketplace,Insumos,Completada,5.0,,194339.0,11.74
OP-01134,2026-05-05,Metropolitana,Ejecutivo,Equipamiento,Completada,3.0,870122.0,572896.0,17.51
OP-01135,2026-07-24,Antofagasta,Ejecutivo,Insumos,Completada,5.0,175144.0,123317.0,13.09
OP-01136,2026-05-13,Metropolitana,Ejecutivo,Insumos,Completada,6.0,343615.0,234282.0,23.9
OP-01137,2026-06-25,Maule,Marketplace,Servicios,Completada,4.0,299441.0,178979.0,16.19
OP-01138,2026-08-14,Metropolitana,Web,Repuestos,Completada,5.0,617819.0,509315.0,16.03
OP-01139,2026-02-26,Valparaíso,Ejecutivo,Repuestos,Completada,4.0,541429.0,427936.0,16.07
OP-01140,2026-03-15,Antofagasta,Marketplace,Servicios,Completada,7.0,720565.0,444517.0,19.07
OP-01141,2026-08-15,Metropolitana,Marketplace,Equipamiento,Completada,2.0,,217464.0,8.2
OP-01142,2026-05-04,Metropolitana,Ejecutivo,Insumos,Completada,2.0,131788.0,89269.0,14.21
OP-01143,2026-08-29,Maule,Web,Repuestos,Completada,4.0,481643.0,408495.0,26.19
OP-01144,2026-06-09,La Araucanía,Ejecutivo,Repuestos,Completada,3.0,437033.0,370765.0,22.9
OP-01145,2026-02-10,Metropolitana,Web,Insumos,Cancelada,5.0,245705.0,154627.0,15.0
OP-01146,2026-07-08,Metropolitana,Ejecutivo,Repuestos,Completada,4.0,501295.0,414860.0,19.6
OP-01147,2026-05-03,Valparaíso,Web,Insumos,Completada,1.0,47068.0,32503.0,19.02
OP-01148,2026-08-12,Valparaíso,Marketplace,Servicios,Completada,4.0,271289.0,178195.0,13.77
OP-01149,2026-06-01,La Araucanía,Ejecutivo,Insumos,Completada,6.0,293159.0,209303.0,25.96
OP-01150,2026-06-17,Metropolitana,Ejecutivo,Insumos,Completada,6.0,274880.0,186209.0,15.35
OP-01151,2026-03-02,Biobío,Web,Repuestos,Completada,3.0,652556.0,526292.0,27.64
OP-01152,2026-03-18,Metropolitana,Ejecutivo,Insumos,Completada,3.0,259645.0,182189.0,10.43
OP-01153,2026-06-20,Valparaíso,Web,Equipamiento,Completada,8.0,1539490.0,1119362.0,15.93
OP-01154,2026-06-10,Metropolitana,Ejecutivo,Equipamiento,Completada,6.0,1130693.0,809318.0,20.55
OP-01155,2026-04-10,Metropolitana,Teléfono,Equipamiento,Completada,6.0,1258017.0,911434.0,20.83
OP-01156,2026-07-17,Biobío,Ejecutivo,Repuestos,Completada,5.0,464161.0,356651.0,26.39
OP-01157,2026-01-26,Metropolitana,Ejecutivo,Repuestos,Completada,6.0,752381.0,619627.0,22.73
OP-01158,2026-06-18,La Araucanía,Marketplace,Repuestos,Cancelada,8.0,1092931.0,929996.0,66.88
OP-01159,2026-06-12,Antofagasta,Web,Insumos,Completada,4.0,255693.0,179435.0,17.42
OP-01160,2026-05-15,Metropolitana,Teléfono,Repuestos,Completada,3.0,414488.0,337379.0,11.53
OP-01161,2026-07-03,Biobío,Web,Servicios,Completada,3.0,245834.0,140587.0,22.03
OP-01162,2026-08-14,Maule,Ejecutivo,Servicios,Completada,5.0,513543.0,299055.0,12.49
OP-01163,2026-02-14,Biobío,Ejecutivo,Repuestos,Completada,6.0,,746539.0,20.9
OP-01164,2026-07-27,La Araucanía,Marketplace,Equipamiento,Cancelada,1.0,208385.0,166976.0,29.75
OP-01165,2026-01-28,Biobío,Web,Insumos,Completada,7.0,390496.0,265294.0,24.14
OP-01166,2026-01-22,Biobío,Teléfono,Insumos,Completada,4.0,242027.0,155785.0,23.14
OP-01167,2026-08-09,Metropolitana,Ejecutivo,Equipamiento,Completada,3.0,567182.0,419551.0,14.87
OP-01168,2026-05-19,Biobío,,Repuestos,Completada,2.0,198571.0,160887.0,104.82
OP-01169,2026-05-14,Antofagasta,Ejecutivo,Equipamiento,Completada,6.0,840370.0,622756.0,20.25
OP-01170,2026-05-22,Valparaíso,Ejecutivo,Equipamiento,Completada,4.0,820036.0,581848.0,14.44
OP-01171,2026-05-06,Metropolitana,Web,,Completada,2.0,118500.0,80780.0,15.36
OP-01172,2026-04-21,Biobío,Marketplace,Insumos,Completada,3.0,130936.0,93804.0,9.56
OP-01173,2026-05-22,Metropolitana,Marketplace,,Completada,3.0,129547.0,89140.0,22.09
OP-01174,2026-05-09,Metropolitana,Marketplace,Repuestos,Completada,5.0,547811.0,449251.0,20.17
OP-01175,2026-07-20,Metropolitana,Web,Servicios,Completada,3.0,281729.0,159938.0,20.28
OP-01176,2026-08-22,Metropolitana,Web,Servicios,Cancelada,2.0,177090.0,98896.0,18.36
OP-01177,2026-05-29,Metropolitana,Marketplace,Equipamiento,Completada,5.0,1101220.0,830459.0,12.3
OP-01178,2026-01-23,Metropolitana,Web,Equipamiento,Completada,4.0,569555.0,426461.0,21.97
OP-01179,2026-08-31,Valparaíso,Marketplace,Equipamiento,Completada,4.0,1136069.0,798801.0,15.42
OP-01180,2026-07-18,Antofagasta,Teléfono,Servicios,Completada,6.0,496939.0,289760.0,16.03
OP-01181,2026-08-09,Valparaíso,Marketplace,Servicios,Completada,3.0,293562.0,175670.0,14.93
OP-01182,2026-06-13,Metropolitana,Marketplace,Servicios,Completada,4.0,448723.0,274919.0,33.04
OP-01183,2026-06-24,Maule,Marketplace,Equipamiento,Completada,2.0,466797.0,354513.0,32.43
OP-01184,2026-03-05,La Araucanía,Web,Repuestos,Completada,6.0,675639.0,570999.0,29.2
OP-01185,2026-06-16,Metropolitana,Web,Equipamiento,Completada,7.0,884015.0,609219.0,31.15
OP-01186,2026-08-09,Maule,Web,Servicios,Completada,4.0,350978.0,191976.0,18.4
OP-01187,2026-07-19,Antofagasta,Web,Servicios,Completada,2.0,209061.0,123032.0,18.53
OP-01188,2026-06-02,Metropolitana,Web,Equipamiento,Completada,2.0,316109.0,222097.0,28.31
OP-01189,2026-08-28,Valparaíso,Web,Insumos,Completada,4.0,205714.0,138707.0,34.13
OP-01190,2026-05-02,Metropolitana,Web,Repuestos,Completada,2.0,268204.0,220572.0,31.84
OP-01191,2026-03-09,Metropolitana,Teléfono,Insumos,Completada,6.0,448041.0,305772.0,23.59
OP-01192,2026-04-16,Metropolitana,Ejecutivo,Equipamiento,Completada,3.0,571285.0,408546.0,6.9
OP-01193,2026-08-24,Metropolitana,Web,Repuestos,Completada,2.0,309167.0,259065.0,14.24
OP-01194,2026-05-03,Antofagasta,Ejecutivo,Equipamiento,Completada,2.0,337263.0,259895.0,8.99
OP-01195,2026-07-14,Metropolitana,Web,Repuestos,Completada,5.0,659336.0,550692.0,22.69
OP-01196,2026-07-21,Metropolitana,Ejecutivo,Servicios,Completada,5.0,572476.0,342640.0,18.74
OP-01197,2026-08-13,Antofagasta,Web,Equipamiento,Completada,2.0,435076.0,320816.0,5.92
OP-01198,2026-08-05,Metropolitana,Web,Servicios,Completada,1.0,107688.0,65017.0,15.79
OP-01199,2026-06-18,Valparaíso,Ejecutivo,Equipamiento,Completada,2.0,393638.0,276206.0,18.46
OP-01200,2026-04-10,La Araucanía,Ejecutivo,Insumos,Completada,6.0,371840.0,257951.0,13.5
OP-01201,2026-07-08,La Araucanía,Web,Insumos,Completada,3.0,176749.0,120722.0,13.93
OP-01202,2026-01-26,Maule,Ejecutivo,Servicios,Completada,2.0,265778.0,161506.0,15.37
OP-01203,2026-08-22,La Araucanía,Ejecutivo,Servicios,Cancelada,7.0,1032794.0,593399.0,25.56
OP-01204,2026-08-18,Antofagasta,Web,Servicios,Completada,5.0,349919.0,210683.0,10.59
OP-01205,2026-06-06,Maule,Marketplace,Equipamiento,Completada,4.0,741076.0,612826.0,20.42
OP-01206,2026-07-30,Antofagasta,Web,Repuestos,Pendiente,5.0,655807.0,551305.0,21.89
OP-01207,2026-08-09,Valparaíso,Marketplace,Servicios,Completada,4.0,274248.0,157734.0,16.16
OP-01208,2026-06-18,Metropolitana,Web,Servicios,Cancelada,7.0,747927.0,,25.36
OP-01209,2026-08-14,Metropolitana,Ejecutivo,Servicios,Completada,7.0,792217.0,452375.0,9.83
OP-01210,2026-04-01,Valparaíso,Marketplace,Equipamiento,Completada,144.0,17207101.0,12304056.0,17.57
OP-01211,2026-08-17,La Araucanía,Marketplace,Insumos,Completada,5.0,288551.0,213862.0,26.94
OP-01212,2026-02-22,Valparaíso,Web,Insumos,Completada,5.0,363623.0,257143.0,19.14
OP-01213,2026-06-18,La Araucanía,Web,Repuestos,Completada,5.0,529860.0,477559.0,41.15
OP-01214,2026-08-30,Biobío,Marketplace,Servicios,Pendiente,4.0,373447.0,229828.0,18.4
OP-01215,2026-08-29,La Araucanía,Web,Equipamiento,Completada,5.0,692829.0,507530.0,36.48
OP-01216,2026-02-09,Metropolitana,Marketplace,Equipamiento,Completada,5.0,643985.0,482256.0,28.33
OP-01217,2026-05-25,La Araucanía,Teléfono,Servicios,Completada,5.0,399845.0,255149.0,18.6
OP-01218,2026-05-27,Metropolitana,Web,Insumos,Completada,7.0,375907.0,257060.0,21.24
OP-01219,2026-08-10,La Araucanía,Marketplace,Insumos,Completada,3.0,204433.0,151379.0,56.64
OP-01220,2026-04-26,Biobío,Web,Insumos,Completada,4.0,197089.0,137511.0,35.16
OP-01221,2026-07-03,Metropolitana,Web,Equipamiento,Completada,4.0,720060.0,529538.0,19.59
OP-01222,2026-04-29,Antofagasta,Marketplace,Repuestos,Completada,1.0,110196.0,94859.0,26.45
OP-01223,2026-07-29,Metropolitana,Web,Servicios,Completada,7.0,662017.0,376810.0,18.76
OP-01224,2026-01-27,Metropolitana,Web,Equipamiento,Completada,3.0,501730.0,349205.0,85.0
OP-01225,2026-08-17,Biobío,Marketplace,Equipamiento,Completada,2.0,280329.0,199670.0,24.06
OP-01226,2026-08-17,Metropolitana,Marketplace,,Cancelada,6.0,1568010.0,1130171.0,25.47
OP-01227,2026-04-22,Metropolitana,Ejecutivo,Repuestos,Completada,6.0,1044129.0,875359.0,30.54
OP-01228,2026-08-04,La Araucanía,Marketplace,Equipamiento,Completada,4.0,795742.0,647883.0,25.24
OP-01229,2026-02-08,Antofagasta,Marketplace,Insumos,Completada,3.0,128642.0,87770.0,27.85
OP-01230,2026-03-18,Valparaíso,Teléfono,Servicios,Cancelada,6.0,629601.0,380662.0,15.73
OP-01231,2026-05-07,Valparaíso,Web,Equipamiento,Completada,4.0,648213.0,456161.0,14.05
OP-01232,2026-06-01,Maule,Ejecutivo,Servicios,Completada,2.0,204701.0,116112.0,8.14
OP-01233,2026-08-06,Metropolitana,Web,Insumos,Completada,5.0,374391.0,255347.0,30.75
OP-01234,2026-08-30,Valparaíso,Web,Servicios,Completada,3.0,305988.0,173955.0,25.66
OP-01235,2026-03-13,La Araucanía,Web,Insumos,Cancelada,7.0,366349.0,266179.0,32.2
OP-01236,2026-07-22,Biobío,Ejecutivo,Repuestos,Completada,5.0,640344.0,526039.0,32.3
OP-01237,2026-04-09,Metropolitana,Marketplace,Equipamiento,Completada,2.0,449084.0,340151.0,26.2
OP-01238,2026-07-27,Maule,Web,Equipamiento,Completada,3.0,379319.0,263057.0,9.93
OP-01239,2026-07-05,Metropolitana,Teléfono,Equipamiento,Completada,7.0,996396.0,713298.0,26.99
OP-01240,2026-07-23,Biobío,Web,Equipamiento,Completada,9.0,1412292.0,1080260.0,17.63
OP-01241,2026-07-07,Metropolitana,Marketplace,Equipamiento,Completada,6.0,1605775.0,1250167.0,28.1
OP-01242,2026-02-15,Metropolitana,Ejecutivo,Insumos,Completada,7.0,320151.0,216191.0,30.61
OP-01243,2026-02-06,Valparaíso,Web,Equipamiento,Cancelada,6.0,1021016.0,735870.0,33.1
OP-01244,2026-08-01,Metropolitana,Web,Servicios,Completada,11.0,908950.0,515002.0,8.14
OP-01245,2026-07-26,Metropolitana,Web,Insumos,Completada,3.0,179873.0,126674.0,27.35
OP-01246,2026-08-13,Metropolitana,Ejecutivo,Repuestos,Completada,3.0,434262.0,343512.0,32.91
OP-01247,2026-07-31,Biobío,Marketplace,Equipamiento,Pendiente,6.0,894039.0,650622.0,21.41
OP-01248,2026-01-30,Metropolitana,Web,Servicios,Completada,4.0,330373.0,189718.0,18.75
OP-01249,2026-08-31,Maule,Marketplace,Equipamiento,Completada,8.0,2252877.0,1732808.0,9.2
OP-01250,2026-06-07,Metropolitana,Marketplace,Equipamiento,Completada,2.0,417042.0,310771.0,9.37
OP-01251,2026-03-29,Antofagasta,Teléfono,Insumos,Pendiente,2.0,76842.0,50346.0,15.39
OP-01252,2026-01-15,Antofagasta,Ejecutivo,Repuestos,Completada,2.0,231782.0,190136.0,25.37
OP-01253,2026-08-21,Valparaíso,Web,Servicios,Completada,2.0,198882.0,118523.0,9.06
OP-01254,2026-06-18,Metropolitana,Web,Insumos,Completada,9.0,530400.0,387577.0,24.8
OP-01255,2026-07-30,La Araucanía,Ejecutivo,Equipamiento,Completada,3.0,354418.0,269586.0,55.95
OP-01256,2026-07-09,Maule,Ejecutivo,Equipamiento,Completada,4.0,454930.0,349668.0,30.56
OP-01257,2026-06-22,Maule,Web,Insumos,Completada,6.0,3334144.0,2254143.0,26.6
OP-01258,2026-03-22,Metropolitana,Web,Equipamiento,Completada,1.0,235308.0,163754.0,17.16
OP-01259,2026-08-16,Biobío,Web,Servicios,Completada,4.0,513603.0,293090.0,8.34
OP-01260,2026-04-15,Biobío,Web,Insumos,Completada,2.0,122386.0,86251.0,11.55
OP-01261,2026-01-01,La Araucanía,Web,Equipamiento,Completada,1.0,146456.0,118551.0,18.31
OP-01262,2026-05-06,Metropolitana,Ejecutivo,Repuestos,Completada,6.0,727414.0,565514.0,21.5
OP-01263,2026-03-06,Valparaíso,Web,Equipamiento,Completada,8.0,1344423.0,946773.0,11.35
OP-01264,2026-08-03,Metropolitana,Marketplace,Equipamiento,Completada,6.0,1106804.0,894673.0,29.48
OP-01265,2026-05-31,Valparaíso,Web,Equipamiento,Completada,4.0,753201.0,548208.0,14.25
OP-01266,2026-04-13,Maule,Ejecutivo,Insumos,Completada,3.0,132501.0,91893.0,14.79
OP-01267,2026-08-30,Maule,Web,Insumos,Completada,6.0,397838.0,273420.0,19.62
OP-01268,2026-08-01,Metropolitana,Web,Equipamiento,Completada,1.0,135117.0,95034.0,31.17
OP-01269,2026-03-22,Maule,Marketplace,Insumos,Completada,1.0,54117.0,38275.0,10.73
OP-01270,2026-02-06,Biobío,Marketplace,Equipamiento,Completada,7.0,2026922.0,1477134.0,10.77
OP-01271,2026-06-01,Metropolitana,Marketplace,Equipamiento,Completada,3.0,532990.0,373423.0,10.2
OP-01272,2026-08-26,Antofagasta,Ejecutivo,Repuestos,Completada,5.0,604460.0,493444.0,8.81
OP-01273,2026-05-15,Metropolitana,Marketplace,Equipamiento,Completada,2.0,407795.0,308938.0,11.81
OP-01274,2026-08-18,Biobío,Marketplace,Insumos,Completada,3.0,185254.0,121282.0,13.73
OP-01275,2026-02-20,Metropolitana,Ejecutivo,Equipamiento,Cancelada,5.0,913404.0,688797.0,11.05
OP-01276,2026-07-14,Metropolitana,Marketplace,Servicios,Completada,1.0,122653.0,71320.0,19.52
OP-01277,2026-02-21,Antofagasta,Ejecutivo,Equipamiento,Completada,5.0,722131.0,499350.0,17.96
OP-01278,2026-05-25,Metropolitana,Web,Servicios,Completada,3.0,292959.0,180709.0,11.18
OP-01279,2026-08-01,Metropolitana,Web,Equipamiento,Completada,4.0,840375.0,593858.0,32.11
OP-01280,2026-05-22,Valparaíso,Web,Insumos,Completada,6.0,350770.0,230904.0,33.05
OP-01281,2026-05-21,Metropolitana,Ejecutivo,Equipamiento,Completada,3.0,365619.0,258827.0,21.19
OP-01282,2026-07-29,Metropolitana,Web,Servicios,Completada,5.0,503055.0,302798.0,16.23
OP-01283,2026-06-05,Biobío,Web,Insumos,Completada,39.0,1015642.0,705178.0,14.57
OP-01284,2026-06-11,Valparaíso,Marketplace,Equipamiento,Completada,2.0,270304.0,209788.0,12.45
OP-01285,2026-08-12,Antofagasta,Teléfono,Servicios,Completada,6.0,546696.0,333951.0,15.33
OP-01286,2026-08-29,Metropolitana,Web,Insumos,Pendiente,2.0,111947.0,74895.0,12.9
OP-01287,2026-06-14,Metropolitana,Marketplace,Servicios,Completada,5.0,474127.0,289199.0,13.48
OP-01288,2026-01-02,Metropolitana,Marketplace,Repuestos,Completada,3.0,339990.0,295859.0,21.19
OP-01289,2026-07-19,Metropolitana,Ejecutivo,Repuestos,Completada,1.0,104269.0,88873.0,26.18
OP-01290,2026-07-18,Metropolitana,Web,Equipamiento,Completada,6.0,1111965.0,873269.0,6.15
OP-01291,2026-02-10,Valparaíso,Ejecutivo,Insumos,Completada,2.0,108015.0,78396.0,15.3
OP-01292,2026-08-11,Metropolitana,Marketplace,Insumos,Completada,2.0,97595.0,72065.0,16.33
OP-01293,2026-05-06,La Araucanía,Teléfono,Servicios,Completada,3.0,252639.0,152313.0,20.22
OP-01294,2026-04-02,Metropolitana,Marketplace,Servicios,Completada,1.0,112994.0,68485.0,24.34
OP-01295,2026-08-04,Valparaíso,Marketplace,Equipamiento,Completada,6.0,1038270.0,756212.0,12.5
OP-01296,2026-03-06,Valparaíso,Teléfono,Insumos,Completada,2.0,102119.0,66619.0,12.23
OP-01297,2026-08-10,Antofagasta,Ejecutivo,Equipamiento,Completada,7.0,1319230.0,951142.0,8.09
OP-01298,2026-08-21,Maule,Web,Equipamiento,Cancelada,7.0,1312079.0,962430.0,22.34
OP-01299,2026-06-07,Valparaíso,Ejecutivo,Insumos,Completada,2.0,97870.0,67286.0,18.79
OP-01300,2026-04-30,Biobío,Web,Repuestos,Completada,4.0,,520549.0,26.15
OP-01301,2026-07-22,Maule,Marketplace,Repuestos,Cancelada,4.0,515148.0,429171.0,20.35
OP-01302,2026-07-03,Maule,Web,Equipamiento,Completada,2.0,424548.0,279436.0,26.34
OP-01303,2026-03-05,Valparaíso,Web,Insumos,Completada,1.0,43833.0,29171.0,31.32
OP-01304,2026-02-05,Valparaíso,Teléfono,Insumos,Completada,7.0,547583.0,370286.0,21.16
OP-01305,2026-07-25,Antofagasta,Web,Equipamiento,Completada,4.0,754975.0,553543.0,21.25
OP-01306,2026-08-12,Metropolitana,Ejecutivo,Insumos,Completada,6.0,273524.0,191087.0,13.65
OP-01307,2026-07-30,Metropolitana,Marketplace,Servicios,Completada,6.0,722749.0,410953.0,10.91
OP-01308,2026-07-05,Valparaíso,,Insumos,Completada,2.0,108072.0,68644.0,13.68
OP-01309,2026-04-20,Metropolitana,Web,Repuestos,Completada,2.0,223960.0,176612.0,36.2
OP-01310,2026-03-23,Metropolitana,Web,Insumos,Completada,4.0,183102.0,124152.0,24.75
OP-01311,2026-03-24,Maule,Marketplace,Repuestos,Completada,1.0,126268.0,104118.0,25.99
OP-01312,2026-06-15,Metropolitana,Ejecutivo,Equipamiento,Completada,7.0,1546392.0,1061954.0,17.56
OP-01313,2026-01-19,Antofagasta,Web,Servicios,Completada,3.0,210972.0,116361.0,16.71
OP-01314,2026-04-01,Metropolitana,Web,Insumos,Completada,4.0,199428.0,137034.0,15.87
OP-01315,2026-01-09,Antofagasta,Ejecutivo,Equipamiento,Completada,2.0,319579.0,237555.0,20.13
OP-01316,2026-07-04,Metropolitana,Web,Insumos,Pendiente,8.0,412018.0,264660.0,11.49
OP-01317,2026-04-20,Metropolitana,Ejecutivo,Repuestos,Completada,5.0,730897.0,579872.0,24.73
OP-01318,2026-08-27,Valparaíso,Ejecutivo,Equipamiento,Completada,8.0,1215429.0,836530.0,16.03
OP-01319,2026-01-11,Metropolitana,Web,Insumos,Completada,3.0,172945.0,118131.0,7.04
OP-01320,2026-06-28,Metropolitana,Ejecutivo,Equipamiento,Completada,5.0,925069.0,666204.0,21.4
OP-01321,2026-02-28,Maule,Web,Insumos,Completada,6.0,329456.0,230027.0,26.3
OP-01322,2026-06-26,Valparaíso,Web,Insumos,Completada,4.0,236248.0,156754.0,15.55
OP-01323,2026-05-09,Metropolitana,Marketplace,Insumos,Completada,3.0,197362.0,144479.0,15.43
OP-01324,2026-06-09,Biobío,Web,Insumos,Cancelada,7.0,413460.0,278594.0,21.93
OP-01325,2026-01-18,Antofagasta,Marketplace,Insumos,Completada,3.0,154523.0,106427.0,7.45
OP-01326,2026-05-25,La Araucanía,Web,Equipamiento,Completada,3.0,623852.0,490085.0,27.01
